day,type,value_buy,value_sell
2013-02-06,Blue,7.70,7.60
2013-02-05,Oficial,4.99,4.89
2013-02-05,Blue,7.58,7.48
2013-02-04,Oficial,4.99,4.89
2013-02-04,Blue,7.72,7.62
2013-02-01,Oficial,4.99,4.89
2013-02-01,Blue,7.92,7.82
2013-01-30,Oficial,4.98,4.88
2013-01-30,Blue,7.93,7.83
2013-01-29,Oficial,4.99,4.89
2013-01-29,Blue,7.80,7.70
2013-01-28,Oficial,4.98,4.88
2013-01-28,Blue,7.66,7.56
2013-01-27,Oficial,4.96,4.86
2013-01-27,Blue,7.66,7.56
2013-01-25,Oficial,4.98,4.88
2013-01-25,Blue,7.62,7.52
2013-01-24,Oficial,4.97,4.87
2013-01-24,Blue,7.56,7.46
2013-01-23,Oficial,4.98,4.88
2013-01-23,Blue,7.52,7.42
2013-01-22,Oficial,4.96,4.86
2013-01-22,Blue,7.44,7.34
2013-01-18,Oficial,4.96,4.86
2013-01-18,Blue,7.47,7.37
2013-01-17,Oficial,4.96,4.86
2013-01-17,Blue,7.54,7.44
2013-01-16,Oficial,4.96,4.86
2013-01-16,Blue,7.50,7.40
2013-01-15,Oficial,4.96,4.86
2013-01-15,Blue,7.34,7.24
2013-01-14,Oficial,4.96,4.86
2013-01-14,Blue,7.20,7.10
2013-01-11,Oficial,4.96,4.86
2013-01-11,Blue,7.20,7.10
2013-01-10,Oficial,4.96,4.86
2013-01-10,Blue,7.25,7.15
2013-01-09,Oficial,4.94,4.84
2013-01-09,Blue,7.07,6.97
2013-01-08,Oficial,4.95,4.85
2013-01-08,Blue,7.05,6.95
2013-01-07,Oficial,4.95,4.85
2013-01-07,Blue,7.04,6.94
2013-01-04,Oficial,4.94,4.84
2013-01-04,Blue,7.07,6.97
2013-01-03,Oficial,4.94,4.84
2013-01-03,Blue,7.07,6.97
2013-01-02,Oficial,4.94,4.84
2013-01-02,Blue,6.91,6.81
2012-12-28,Oficial,4.93,4.83
2012-12-28,Blue,6.80,6.70
2012-12-27,Oficial,4.93,4.83
2012-12-27,Blue,6.78,6.68
2012-12-26,Oficial,4.93,4.83
2012-12-26,Blue,6.64,6.54
2012-12-21,Oficial,4.91,4.81
2012-12-21,Blue,6.61,6.51
2012-12-20,Oficial,4.91,4.81
2012-12-20,Blue,6.63,6.53
2012-12-19,Oficial,4.90,4.80
2012-12-19,Blue,6.55,6.45
2012-12-18,Oficial,4.90,4.80
2012-12-18,Blue,6.53,6.43
2012-12-17,Oficial,4.90,4.80
2012-12-17,Blue,6.52,6.42
2012-12-14,Oficial,4.89,4.79
2012-12-14,Blue,6.53,6.43
2012-12-13,Oficial,4.89,4.79
2012-12-13,Blue,6.52,6.42
2012-12-12,Oficial,4.88,4.78
2012-12-12,Blue,6.48,6.38
2012-12-11,Oficial,4.88,4.78
2012-12-11,Blue,6.44,6.34
2012-12-10,Oficial,4.88,4.78
2012-12-10,Blue,6.45,6.35
2012-12-07,Oficial,4.88,4.78
2012-12-07,Blue,6.47,6.37
2012-12-06,Oficial,4.87,4.77
2012-12-06,Blue,6.44,6.34
2012-12-05,Oficial,4.87,4.77
2012-12-05,Blue,6.44,6.34
2012-12-04,Oficial,4.86,4.76
2012-12-04,Blue,6.44,6.34
2012-12-03,Oficial,4.86,4.76
2012-12-03,Blue,6.44,6.34
2012-11-30,Oficial,4.86,4.76
2012-11-30,Blue,6.44,6.34
2012-11-29,Oficial,4.86,4.76
2012-11-29,Blue,6.44,6.34
2012-11-28,Oficial,4.85,4.75
2012-11-28,Blue,6.47,6.37
2012-11-27,Oficial,4.85,4.75
2012-11-27,Blue,6.45,6.35
2012-11-23,Oficial,4.84,4.74
2012-11-23,Blue,6.46,6.36
2012-11-22,Oficial,4.84,4.74
2012-11-22,Blue,6.41,6.31
2012-11-21,Oficial,4.82,4.72
2012-11-21,Blue,6.38,6.28
2012-11-20,Oficial,4.82,4.72
2012-11-20,Blue,6.36,6.26
2012-11-19,Oficial,4.81,4.71
2012-11-19,Blue,6.36,6.26
2012-11-16,Oficial,4.81,4.71
2012-11-16,Blue,6.40,6.30
2012-11-15,Oficial,4.81,4.71
2012-11-15,Blue,6.35,6.25
2012-11-14,Oficial,4.81,4.71
2012-11-14,Blue,6.35,6.25
2012-11-13,Oficial,4.80,4.70
2012-11-13,Blue,6.32,6.22
2012-11-12,Oficial,4.80,4.70
2012-11-12,Blue,6.32,6.22
2012-11-09,Oficial,4.80,4.70
2012-11-09,Blue,6.33,6.23
2012-11-08,Oficial,4.79,4.69
2012-11-08,Blue,6.33,6.23
2012-11-07,Oficial,4.79,4.69
2012-11-07,Blue,6.30,6.20
2012-11-05,Oficial,4.79,4.69
2012-11-05,Blue,6.34,6.24
2012-11-02,Oficial,4.79,4.69
2012-11-02,Blue,6.33,6.23
2012-11-01,Oficial,4.79,4.69
2012-11-01,Blue,6.34,6.24
2012-10-31,Oficial,4.78,4.68
2012-10-31,Blue,6.34,6.24
2012-10-30,Oficial,4.78,4.68
2012-10-30,Blue,6.36,6.26
2012-10-29,Oficial,4.77,4.67
2012-10-29,Blue,6.35,6.25
2012-10-26,Oficial,4.77,4.67
2012-10-26,Blue,6.38,6.28
2012-10-25,Oficial,4.77,4.67
2012-10-25,Blue,6.37,6.27
2012-10-24,Oficial,4.77,4.67
2012-10-24,Blue,6.37,6.27
2012-10-23,Oficial,4.76,4.66
2012-10-23,Blue,6.32,6.22
2012-10-22,Oficial,4.76,4.66
2012-10-22,Blue,6.28,6.18
2012-10-19,Oficial,4.76,4.66
2012-10-19,Blue,6.31,6.21
2012-10-18,Oficial,4.75,4.65
2012-10-18,Blue,6.32,6.22
2012-10-17,Oficial,4.68,4.58
2012-10-17,Blue,6.33,6.23
2012-10-16,Oficial,4.68,4.58
2012-10-16,Blue,6.22,6.12
2012-10-15,Oficial,4.68,4.58
2012-10-15,Blue,6.20,6.10
2012-10-12,Oficial,4.68,4.58
2012-10-12,Blue,6.20,6.10
2012-10-11,Oficial,4.68,4.58
2012-10-11,Blue,6.21,6.11
2012-10-10,Oficial,4.68,4.58
2012-10-10,Blue,6.21,6.11
2012-10-09,Oficial,4.68,4.58
2012-10-09,Blue,6.20,6.10
2012-10-05,Oficial,4.68,4.58
2012-10-05,Blue,6.18,6.08
2012-10-04,Oficial,4.68,4.58
2012-10-04,Blue,6.19,6.09
2012-10-03,Oficial,4.68,4.58
2012-10-03,Blue,6.25,6.15
2012-10-02,Oficial,4.68,4.58
2012-10-02,Blue,6.26,6.16
2012-10-01,Oficial,4.68,4.58
2012-10-01,Blue,6.26,6.16
2012-09-28,Oficial,4.68,4.58
2012-09-28,Blue,6.30,6.20
2012-09-27,Oficial,4.68,4.58
2012-09-27,Blue,6.30,6.20
2012-09-26,Oficial,4.68,4.58
2012-09-26,Blue,6.29,6.19
2012-09-25,Oficial,4.68,4.58
2012-09-25,Blue,6.32,6.22
2012-09-21,Oficial,4.68,4.58
2012-09-21,Blue,6.32,6.22
2012-09-20,Oficial,4.68,4.58
2012-09-20,Blue,6.32,6.22
2012-09-19,Oficial,4.68,4.58
2012-09-19,Blue,6.31,6.21
2012-09-18,Oficial,4.68,4.58
2012-09-18,Blue,6.31,6.21
2012-09-17,Oficial,4.67,4.57
2012-09-17,Blue,6.30,6.20
2012-09-14,Oficial,4.67,4.57
2012-09-14,Blue,6.31,6.21
2012-09-13,Oficial,4.66,4.56
2012-09-13,Blue,6.30,6.20
2012-09-12,Oficial,4.66,4.56
2012-09-12,Blue,6.32,6.22
2012-09-11,Oficial,4.66,4.56
2012-09-11,Blue,6.30,6.20
2012-09-10,Oficial,4.66,4.56
2012-09-10,Blue,6.33,6.23
2012-09-07,Oficial,4.68,4.58
2012-09-07,Blue,6.33,6.23
2012-09-06,Oficial,4.67,4.57
2012-09-06,Blue,6.34,6.24
2012-09-05,Oficial,4.67,4.57
2012-09-05,Blue,6.35,6.25
2012-09-04,Oficial,4.66,4.56
2012-09-04,Blue,6.35,6.25
2012-09-03,Oficial,4.66,4.56
2012-09-03,Blue,6.34,6.24
2012-08-31,Oficial,4.66,4.56
2012-08-31,Blue,6.37,6.27
2012-08-30,Oficial,4.65,4.55
2012-08-30,Blue,6.37,6.27
2012-08-29,Oficial,4.65,4.55
2012-08-29,Blue,6.37,6.27
2012-08-28,Oficial,4.65,4.55
2012-08-28,Blue,6.38,6.28
2012-08-27,Oficial,4.64,4.54
2012-08-27,Blue,6.38,6.28
2012-08-24,Oficial,4.64,4.54
2012-08-24,Blue,6.41,6.31
2012-08-23,Oficial,4.64,4.54
2012-08-23,Blue,6.42,6.32
2012-08-22,Oficial,4.64,4.54
2012-08-22,Blue,6.40,6.30
2012-08-21,Oficial,4.64,4.54
2012-08-21,Blue,6.35,6.25
2012-08-17,Oficial,4.64,4.54
2012-08-17,Blue,6.33,6.23
2012-08-16,Oficial,4.63,4.53
2012-08-16,Blue,6.33,6.23
2012-08-15,Oficial,4.63,4.53
2012-08-15,Blue,6.32,6.22
2012-08-14,Oficial,4.63,4.53
2012-08-14,Blue,6.30,6.20
2012-08-13,Oficial,4.63,4.53
2012-08-13,Blue,6.28,6.18
2012-08-10,Oficial,4.62,4.52
2012-08-10,Blue,6.27,6.17
2012-08-09,Oficial,4.62,4.52
2012-08-09,Blue,6.26,6.16
2012-08-08,Oficial,4.62,4.52
2012-08-08,Blue,6.26,6.16
2012-08-07,Oficial,4.62,4.52
2012-08-07,Blue,6.26,6.16
2012-08-06,Oficial,4.61,4.51
2012-08-06,Blue,6.21,6.11
2012-08-03,Oficial,4.61,4.51
2012-08-03,Blue,6.20,6.10
2012-08-02,Oficial,4.61,4.51
2012-08-02,Blue,6.21,6.11
2012-08-01,Oficial,4.60,4.50
2012-08-01,Blue,6.27,6.17
2012-07-31,Oficial,4.60,4.50
2012-07-31,Blue,6.32,6.22
2012-07-30,Oficial,4.60,4.50
2012-07-30,Blue,6.37,6.27
2012-07-27,Oficial,4.60,4.50
2012-07-27,Blue,6.45,6.35
2012-07-26,Oficial,4.60,4.50
2012-07-26,Blue,6.42,6.32
2012-07-25,Oficial,4.60,4.50
2012-07-25,Blue,6.45,6.35
2012-07-24,Oficial,4.59,4.49
2012-07-24,Blue,6.43,6.33
2012-07-23,Oficial,4.59,4.49
2012-07-23,Blue,6.42,6.32
2012-07-20,Oficial,4.59,4.49
2012-07-20,Blue,6.45,6.35
2012-07-19,Oficial,4.58,4.48
2012-07-19,Blue,6.80,6.70
2012-07-18,Oficial,4.59,4.49
2012-07-18,Blue,6.80,6.70
2012-07-17,Oficial,4.59,4.49
2012-07-17,Blue,6.55,6.45
2012-07-16,Oficial,4.59,4.49
2012-07-16,Blue,6.31,6.21
2012-07-13,Oficial,4.58,4.48
2012-07-13,Blue,6.17,6.07
2012-07-12,Oficial,4.58,4.48
2012-07-12,Blue,6.10,6.00
2012-07-11,Oficial,4.58,4.48
2012-07-11,Blue,6.00,5.90
2012-07-05,Oficial,4.57,4.47
2012-07-05,Blue,5.97,5.87
2012-07-04,Oficial,4.56,4.46
2012-07-04,Blue,5.96,5.86
2012-07-03,Oficial,4.55,4.45
2012-07-03,Blue,5.96,5.86
2012-07-02,Oficial,4.55,4.45
2012-07-02,Blue,5.96,5.86
2012-06-29,Oficial,4.55,4.45
2012-06-29,Blue,5.95,5.85
2012-06-28,Oficial,4.54,4.44
2012-06-28,Blue,5.98,5.88
2012-06-27,Oficial,4.53,4.43
2012-06-27,Blue,5.95,5.85
2012-06-26,Oficial,4.53,4.43
2012-06-26,Blue,5.94,5.84
2012-06-25,Oficial,4.53,4.43
2012-06-25,Blue,5.98,5.88
2012-06-22,Oficial,4.53,4.43
2012-06-22,Blue,5.98,5.88
2012-06-21,Oficial,4.53,4.43
2012-06-21,Blue,5.98,5.88
2012-06-19,Oficial,4.52,4.42
2012-06-19,Blue,5.94,5.84
2012-06-18,Oficial,4.52,4.42
2012-06-18,Blue,5.92,5.82
2012-06-15,Oficial,4.52,4.42
2012-06-15,Blue,5.93,5.83
2012-06-14,Oficial,4.52,4.42
2012-06-14,Blue,5.93,5.83
2012-06-13,Oficial,4.52,4.42
2012-06-13,Blue,5.92,5.82
2012-06-12,Oficial,4.52,4.42
2012-06-12,Blue,5.92,5.82
2012-06-11,Oficial,4.52,4.42
2012-06-11,Blue,5.95,5.85
2012-06-08,Oficial,4.52,4.42
2012-06-08,Blue,5.95,5.85
2012-06-07,Oficial,4.52,4.42
2012-06-07,Blue,5.95,5.85
2012-06-06,Oficial,4.51,4.41
2012-06-06,Blue,5.95,5.85
2012-06-05,Oficial,4.50,4.40
2012-06-05,Blue,5.95,5.85
2012-06-04,Oficial,4.50,4.40
2012-06-04,Blue,5.95,5.85
2012-06-01,Oficial,4.50,4.40
2012-06-01,Blue,5.95,5.85
2012-05-31,Oficial,4.50,4.40
2012-05-31,Blue,5.92,5.82
2012-05-30,Oficial,4.50,4.40
2012-05-30,Blue,5.90,5.80
2012-05-29,Oficial,4.50,4.40
2012-05-29,Blue,5.91,5.81
2012-05-28,Oficial,4.50,4.40
2012-05-28,Blue,5.89,5.79
2012-05-24,Oficial,4.49,4.39
2012-05-24,Blue,5.93,5.83
2012-05-23,Oficial,4.49,4.39
2012-05-23,Blue,6.15,6.05
2012-05-22,Oficial,4.49,4.39
2012-05-22,Blue,5.94,5.84
2012-05-21,Oficial,4.48,4.38
2012-05-21,Blue,5.72,5.62
2012-05-18,Oficial,4.48,4.38
2012-05-18,Blue,5.63,5.53
2012-05-17,Oficial,4.48,4.38
2012-05-17,Blue,5.59,5.49
2012-05-16,Oficial,4.48,4.38
2012-05-16,Blue,5.49,5.39
2012-05-15,Oficial,4.45,4.35
2012-05-15,Blue,5.55,5.45
2012-05-14,Oficial,4.47,4.37
2012-05-14,Blue,5.23,5.13
2012-05-11,Oficial,4.47,4.37
2012-05-11,Blue,5.18,5.08
2012-05-10,Oficial,4.47,4.37
2012-05-10,Blue,5.10,5.00
2012-05-09,Oficial,4.47,4.37
2012-05-09,Blue,5.08,4.98
2012-05-08,Oficial,4.47,4.37
2012-05-08,Blue,5.06,4.96
2012-05-07,Oficial,4.46,4.36
2012-05-07,Blue,5.05,4.95
2012-05-04,Oficial,4.45,4.35
2012-05-04,Blue,5.04,4.94
2012-05-03,Oficial,4.44,4.34
2012-05-03,Blue,5.05,4.95
2012-05-02,Oficial,4.44,4.34
2012-05-02,Blue,5.08,4.98
2012-04-27,Oficial,4.44,4.34
2012-04-27,Blue,5.09,4.99
2012-04-26,Oficial,4.44,4.34
2012-04-26,Blue,5.10,5.00
2012-04-25,Oficial,4.43,4.33
2012-04-25,Blue,5.14,5.04
2012-04-24,Oficial,4.43,4.33
2012-04-24,Blue,5.13,5.03
2012-04-23,Oficial,4.43,4.33
2012-04-23,Blue,5.04,4.94
2012-04-20,Oficial,4.43,4.33
2012-04-20,Blue,5.02,4.92
2012-04-19,Oficial,4.43,4.33
2012-04-19,Blue,5.02,4.92
2012-04-18,Oficial,4.42,4.32
2012-04-18,Blue,5.02,4.92
2012-04-17,Oficial,4.41,4.31
2012-04-17,Blue,5.01,4.91
2012-04-16,Oficial,4.41,4.31
2012-04-16,Blue,4.95,4.85
2012-04-13,Oficial,4.41,4.31
2012-04-13,Blue,4.93,4.83
2012-04-12,Oficial,4.41,4.31
2012-04-12,Blue,4.91,4.81
2012-04-11,Oficial,4.41,4.31
2012-04-11,Blue,4.89,4.79
2012-04-10,Oficial,4.41,4.31
2012-04-10,Blue,4.88,4.78
2012-04-09,Oficial,4.41,4.31
2012-04-09,Blue,4.89,4.79
2012-04-04,Oficial,4.41,4.31
2012-04-04,Blue,4.91,4.81
2012-04-03,Oficial,4.40,4.30
2012-04-03,Blue,4.89,4.79
2012-03-30,Oficial,4.40,4.30
2012-03-30,Blue,4.93,4.83
2012-03-29,Oficial,4.40,4.30
2012-03-29,Blue,4.94,4.84
2012-03-28,Oficial,4.40,4.30
2012-03-28,Blue,4.93,4.83
2012-03-27,Oficial,4.40,4.30
2012-03-27,Blue,4.93,4.83
2012-03-26,Oficial,4.39,4.29
2012-03-26,Blue,4.91,4.81
2012-03-23,Oficial,4.39,4.29
2012-03-23,Blue,4.89,4.79
2012-03-22,Oficial,4.39,4.29
2012-03-22,Blue,4.87,4.77
2012-03-21,Oficial,4.39,4.29
2012-03-21,Blue,4.86,4.76
2012-03-20,Oficial,4.38,4.28
2012-03-20,Blue,4.82,4.72
2012-03-19,Oficial,4.38,4.28
2012-03-19,Blue,4.79,4.69
2012-03-16,Oficial,4.38,4.28
2012-03-16,Blue,4.82,4.72
2012-03-15,Oficial,4.38,4.28
2012-03-15,Blue,4.79,4.69
2012-03-14,Oficial,4.38,4.28
2012-03-14,Blue,4.74,4.64
2012-03-13,Oficial,4.37,4.27
2012-03-13,Blue,4.72,4.62
2012-03-12,Oficial,4.37,4.27
2012-03-12,Blue,4.72,4.62
2012-03-09,Oficial,4.37,4.27
2012-03-09,Blue,4.71,4.61
2012-03-08,Oficial,4.37,4.27
2012-03-08,Blue,4.71,4.61
2012-03-07,Oficial,4.37,4.27
2012-03-07,Blue,4.71,4.61
2012-03-06,Oficial,4.37,4.27
2012-03-06,Blue,4.69,4.59
2012-03-05,Oficial,4.37,4.27
2012-03-05,Blue,4.69,4.59
2012-03-02,Oficial,4.37,4.27
2012-03-02,Blue,4.69,4.59
2012-03-01,Oficial,4.38,4.28
2012-03-01,Blue,4.70,4.60
2012-02-29,Oficial,4.38,4.28
2012-02-29,Blue,4.72,4.62
2012-02-28,Oficial,4.38,4.28
2012-02-28,Blue,4.73,4.63
2012-02-24,Oficial,4.38,4.28
2012-02-24,Blue,4.73,4.63
2012-02-23,Oficial,4.38,4.28
2012-02-23,Blue,4.73,4.63
2012-02-22,Oficial,4.38,4.28
2012-02-22,Blue,4.74,4.64
2012-02-17,Oficial,4.37,4.27
2012-02-17,Blue,4.76,4.66
2012-02-16,Oficial,4.37,4.27
2012-02-16,Blue,4.74,4.64
2012-02-15,Oficial,4.37,4.27
2012-02-15,Blue,4.76,4.66
2012-02-14,Oficial,4.37,4.27
2012-02-14,Blue,4.74,4.64
2012-02-13,Oficial,4.37,4.27
2012-02-13,Blue,4.74,4.64
2012-02-10,Oficial,4.37,4.27
2012-02-10,Blue,4.76,4.66
2012-02-09,Oficial,4.37,4.27
2012-02-09,Blue,4.76,4.66
2012-02-08,Oficial,4.36,4.26
2012-02-08,Blue,4.73,4.63
2012-02-07,Oficial,4.36,4.26
2012-02-07,Blue,4.73,4.63
2012-02-06,Oficial,4.36,4.26
2012-02-06,Blue,4.77,4.67
2012-02-03,Oficial,4.36,4.26
2012-02-03,Blue,4.78,4.68
2012-02-02,Oficial,4.36,4.26
2012-02-02,Blue,4.78,4.68
2012-02-01,Oficial,4.36,4.26
2012-02-01,Blue,4.78,4.68
2012-01-31,Oficial,4.36,4.26
2012-01-31,Blue,4.79,4.69
2012-01-30,Oficial,4.36,4.26
2012-01-30,Blue,4.81,4.71
2012-01-27,Oficial,4.36,4.26
2012-01-27,Blue,4.84,4.74
2012-01-26,Oficial,4.36,4.26
2012-01-26,Blue,4.85,4.75
2012-01-25,Oficial,4.35,4.25
2012-01-25,Blue,4.84,4.74
2012-01-24,Oficial,4.35,4.25
2012-01-24,Blue,4.84,4.74
2012-01-23,Oficial,4.35,4.25
2012-01-23,Blue,4.84,4.74
2012-01-20,Oficial,4.34,4.24
2012-01-20,Blue,4.84,4.74
2012-01-19,Oficial,4.34,4.24
2012-01-19,Blue,4.84,4.74
2012-01-18,Oficial,4.34,4.24
2012-01-18,Blue,4.83,4.73
2012-01-17,Oficial,4.34,4.24
2012-01-17,Blue,4.81,4.71
2012-01-16,Oficial,4.34,4.24
2012-01-16,Blue,4.81,4.71
2012-01-13,Oficial,4.34,4.24
2012-01-13,Blue,4.81,4.71
2012-01-12,Oficial,4.34,4.24
2012-01-12,Blue,4.80,4.70
2012-01-11,Oficial,4.34,4.24
2012-01-11,Blue,4.80,4.70
2012-01-10,Oficial,4.34,4.24
2012-01-10,Blue,4.79,4.69
2012-01-09,Oficial,4.34,4.24
2012-01-09,Blue,4.79,4.69
2012-01-06,Oficial,4.34,4.24
2012-01-06,Blue,4.79,4.69
2012-01-05,Oficial,4.33,4.23
2012-01-05,Blue,4.79,4.69
2012-01-04,Oficial,4.33,4.23
2012-01-04,Blue,4.78,4.68
2012-01-03,Oficial,4.33,4.23
2012-01-03,Blue,4.75,4.65
2011-12-29,Oficial,4.32,4.22
2011-12-29,Blue,4.74,4.64
2011-12-28,Oficial,4.32,4.22
2011-12-28,Blue,4.74,4.64
2011-12-27,Oficial,4.31,4.21
2011-12-27,Blue,4.71,4.61
2011-12-26,Oficial,4.31,4.21
2011-12-26,Blue,4.65,4.55
2011-12-23,Oficial,4.31,4.21
2011-12-23,Blue,4.67,4.57
2011-12-22,Oficial,4.31,4.21
2011-12-22,Blue,4.65,4.55
2011-12-21,Oficial,4.31,4.21
2011-12-21,Blue,4.63,4.53
2011-12-20,Oficial,4.31,4.21
2011-12-20,Blue,4.63,4.53
2011-12-19,Oficial,4.31,4.21
2011-12-19,Blue,4.64,4.54
2011-12-16,Oficial,4.31,4.21
2011-12-16,Blue,4.61,4.51
2011-12-15,Oficial,4.31,4.21
2011-12-15,Blue,4.62,4.52
2011-12-14,Oficial,4.31,4.21
2011-12-14,Blue,4.61,4.51
2011-12-13,Oficial,4.31,4.21
2011-12-13,Blue,4.79,4.69
2011-12-12,Oficial,4.31,4.21
2011-12-12,Blue,4.79,4.69
2011-12-07,Oficial,4.31,4.21
2011-12-07,Blue,4.79,4.69
2011-12-06,Oficial,4.31,4.21
2011-12-06,Blue,4.79,4.69
2011-12-05,Oficial,4.31,4.21
2011-12-05,Blue,4.79,4.69
2011-12-02,Oficial,4.31,4.21
2011-12-02,Blue,4.79,4.69
2011-12-01,Oficial,4.30,4.20
2011-12-01,Blue,4.79,4.69
2011-11-30,Oficial,4.30,4.20
2011-11-30,Blue,4.79,4.69
2011-11-29,Oficial,4.29,4.19
2011-11-29,Blue,4.79,4.69
2011-11-25,Oficial,4.28,4.18
2011-11-25,Blue,4.79,4.69
2011-11-24,Oficial,4.28,4.18
2011-11-24,Blue,4.79,4.69
2011-11-23,Oficial,4.28,4.18
2011-11-23,Blue,4.79,4.69
2011-11-22,Oficial,4.28,4.18
2011-11-22,Blue,4.79,4.69
2011-11-21,Oficial,4.29,4.19
2011-11-21,Blue,4.79,4.69
2011-11-18,Oficial,4.29,4.19
2011-11-18,Blue,4.79,4.69
2011-11-17,Oficial,4.29,4.19
2011-11-17,Blue,4.79,4.69
2011-11-16,Oficial,4.30,4.20
2011-11-16,Blue,4.79,4.69
2011-11-15,Oficial,4.30,4.20
2011-11-15,Blue,4.79,4.69
2011-11-14,Oficial,4.29,4.19
2011-11-14,Blue,4.79,4.69
2011-11-11,Oficial,4.29,4.19
2011-11-11,Blue,4.99,4.89
2011-11-10,Oficial,4.29,4.19
2011-11-10,Blue,5.00,4.90
2011-11-09,Oficial,4.29,4.19
2011-11-09,Blue,4.87,4.77
2011-11-08,Oficial,4.28,4.18
2011-11-08,Blue,4.75,4.65
2011-11-07,Oficial,4.28,4.18
2011-11-07,Blue,4.68,4.58
2011-11-04,Oficial,4.28,4.18
2011-11-04,Blue,4.67,4.57
2011-11-03,Oficial,4.28,4.18
2011-11-03,Blue,4.68,4.58
2011-11-02,Oficial,4.27,4.17
2011-11-02,Blue,4.69,4.59
2011-11-01,Oficial,4.27,4.17
2011-11-01,Blue,4.62,4.52
2011-10-31,Oficial,4.27,4.17
2011-10-31,Blue,4.49,4.39
2011-10-28,Oficial,4.27,4.17
2011-10-28,Blue,4.49,4.39
2011-10-27,Oficial,4.27,4.17
2011-10-27,Blue,4.50,4.40
2011-10-26,Oficial,4.27,4.17
2011-10-26,Blue,4.48,4.38
2011-10-25,Oficial,4.27,4.17
2011-10-25,Blue,4.47,4.37
2011-10-24,Oficial,4.27,4.17
2011-10-24,Blue,4.46,4.36
2011-10-21,Oficial,4.27,4.17
2011-10-21,Blue,4.47,4.37
2011-10-20,Oficial,4.26,4.16
2011-10-20,Blue,4.47,4.37
2011-10-19,Oficial,4.26,4.16
2011-10-19,Blue,4.45,4.35
2011-10-18,Oficial,4.25,4.15
2011-10-18,Blue,4.42,4.32
2011-10-17,Oficial,4.25,4.15
2011-10-17,Blue,4.41,4.31
2011-10-14,Oficial,4.25,4.15
2011-10-14,Blue,4.43,4.33
2011-10-13,Oficial,4.25,4.15
2011-10-13,Blue,4.43,4.33
2011-10-12,Oficial,4.24,4.14
2011-10-12,Blue,4.38,4.28
2011-10-11,Oficial,4.25,4.15
2011-10-11,Blue,4.39,4.29
2011-10-07,Oficial,4.25,4.15
2011-10-07,Blue,4.40,4.30
2011-10-06,Oficial,4.25,4.15
2011-10-06,Blue,4.41,4.31
2011-10-05,Oficial,4.24,4.14
2011-10-05,Blue,4.43,4.33
2011-10-04,Oficial,4.24,4.14
2011-10-04,Blue,4.44,4.34
2011-10-03,Oficial,4.24,4.14
2011-10-03,Blue,4.42,4.32
2011-09-30,Oficial,4.24,4.14
2011-09-30,Blue,4.43,4.33
2011-09-29,Oficial,4.24,4.14
2011-09-29,Blue,4.43,4.33
2011-09-28,Oficial,4.24,4.14
2011-09-28,Blue,4.45,4.35
2011-09-27,Oficial,4.24,4.14
2011-09-27,Blue,4.45,4.35
2011-09-26,Oficial,4.24,4.14
2011-09-26,Blue,4.47,4.37
2011-09-23,Oficial,4.23,4.13
2011-09-23,Blue,4.49,4.39
2011-09-22,Oficial,4.23,4.13
2011-09-22,Blue,4.45,4.35
2011-09-21,Oficial,4.23,4.13
2011-09-21,Blue,4.44,4.34
2011-09-20,Oficial,4.23,4.13
2011-09-20,Blue,4.44,4.34
2011-09-19,Oficial,4.24,4.14
2011-09-19,Blue,4.44,4.34
2011-09-16,Oficial,4.24,4.14
2011-09-16,Blue,4.44,4.34
2011-09-15,Oficial,4.24,4.14
2011-09-15,Blue,4.44,4.34
2011-09-14,Oficial,4.24,4.14
2011-09-14,Blue,4.44,4.34
2011-09-13,Oficial,4.24,4.14
2011-09-13,Blue,4.44,4.34
2011-09-12,Oficial,4.24,4.14
2011-09-12,Blue,4.43,4.33
2011-09-09,Oficial,4.24,4.14
2011-09-09,Blue,4.43,4.33
2011-09-08,Oficial,4.24,4.14
2011-09-08,Blue,4.43,4.33
2011-09-07,Oficial,4.25,4.15
2011-09-07,Blue,4.43,4.33
2011-09-06,Oficial,4.25,4.15
2011-09-06,Blue,4.42,4.32
2011-09-05,Oficial,4.25,4.15
2011-09-05,Blue,4.42,4.32
2011-09-02,Oficial,4.25,4.15
2011-09-02,Blue,4.43,4.33
2011-09-01,Oficial,4.24,4.14
2011-09-01,Blue,4.42,4.32
2011-08-31,Oficial,4.22,4.12
2011-08-31,Blue,4.43,4.33
2011-08-30,Oficial,4.22,4.12
2011-08-30,Blue,4.44,4.34
2011-08-29,Oficial,4.22,4.12
2011-08-29,Blue,4.44,4.34
2011-08-26,Oficial,4.21,4.11
2011-08-26,Blue,4.44,4.34
2011-08-25,Oficial,4.21,4.11
2011-08-25,Blue,4.42,4.32
2011-08-24,Oficial,4.21,4.11
2011-08-24,Blue,4.39,4.29
2011-08-23,Oficial,4.21,4.11
2011-08-23,Blue,4.37,4.27
2011-08-19,Oficial,4.20,4.10
2011-08-19,Blue,4.37,4.27
2011-08-18,Oficial,4.20,4.10
2011-08-18,Blue,4.37,4.27
2011-08-17,Oficial,4.19,4.09
2011-08-17,Blue,4.36,4.26
2011-08-16,Oficial,4.19,4.09
2011-08-16,Blue,4.35,4.25
2011-08-15,Oficial,4.19,4.09
2011-08-15,Blue,4.34,4.24
2011-08-12,Oficial,4.19,4.09
2011-08-12,Blue,4.35,4.25
